full_path,canonical_match_id,final_authoritative_label,review_type,review_reason,suggested_action,manual_decision,manual_reason,reviewer_notes
C:\SKIN CANCER v2\DS\NV\ISIC_0000900_downsampled.jpg,ISIC_0000900_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0000999_downsampled.jpg,ISIC_0000999_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001163_downsampled.jpg,ISIC_0001163_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001181_downsampled.jpg,ISIC_0001181_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001184_downsampled.jpg,ISIC_0001184_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001185_downsampled.jpg,ISIC_0001185_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001186_downsampled.jpg,ISIC_0001186_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001187_downsampled.jpg,ISIC_0001187_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001188_downsampled.jpg,ISIC_0001188_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001190_downsampled.jpg,ISIC_0001190_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001191_downsampled.jpg,ISIC_0001191_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001204_downsampled.jpg,ISIC_0001204_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001212_downsampled.jpg,ISIC_0001212_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001213_downsampled.jpg,ISIC_0001213_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001216_downsampled.jpg,ISIC_0001216_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001242_downsampled.jpg,ISIC_0001242_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001247_downsampled.jpg,ISIC_0001247_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001254_downsampled.jpg,ISIC_0001254_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001262_downsampled.jpg,ISIC_0001262_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001267_downsampled.jpg,ISIC_0001267_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001275_downsampled.jpg,ISIC_0001275_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001286_downsampled.jpg,ISIC_0001286_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001292_downsampled.jpg,ISIC_0001292_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001296_downsampled.jpg,ISIC_0001296_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001299_downsampled.jpg,ISIC_0001299_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001306_downsampled.jpg,ISIC_0001306_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001367_downsampled.jpg,ISIC_0001367_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001372_downsampled.jpg,ISIC_0001372_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001374_downsampled.jpg,ISIC_0001374_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001385_downsampled.jpg,ISIC_0001385_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001423_downsampled.jpg,ISIC_0001423_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001427_downsampled.jpg,ISIC_0001427_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001442_downsampled.jpg,ISIC_0001442_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001449_downsampled.jpg,ISIC_0001449_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001769_downsampled.jpg,ISIC_0001769_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001852_downsampled.jpg,ISIC_0001852_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001871_downsampled.jpg,ISIC_0001871_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0001960_downsampled.jpg,ISIC_0001960_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002093_downsampled.jpg,ISIC_0002093_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002107_downsampled.jpg,ISIC_0002107_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002206_downsampled.jpg,ISIC_0002206_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002246_downsampled.jpg,ISIC_0002246_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002251_downsampled.jpg,ISIC_0002251_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002287_downsampled.jpg,ISIC_0002287_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002353_downsampled.jpg,ISIC_0002353_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002374_downsampled.jpg,ISIC_0002374_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002438_downsampled.jpg,ISIC_0002438_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002439_downsampled.jpg,ISIC_0002439_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002453_downsampled.jpg,ISIC_0002453_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002459_downsampled.jpg,ISIC_0002459_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002469_downsampled.jpg,ISIC_0002469_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002476_downsampled.jpg,ISIC_0002476_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002488_downsampled.jpg,ISIC_0002488_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002489_downsampled.jpg,ISIC_0002489_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002616_downsampled.jpg,ISIC_0002616_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002647_downsampled.jpg,ISIC_0002647_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002673_downsampled.jpg,ISIC_0002673_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002780_downsampled.jpg,ISIC_0002780_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002806_downsampled.jpg,ISIC_0002806_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002829_downsampled.jpg,ISIC_0002829_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002836_downsampled.jpg,ISIC_0002836_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002871_downsampled.jpg,ISIC_0002871_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002879_downsampled.jpg,ISIC_0002879_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002885_downsampled.jpg,ISIC_0002885_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002948_downsampled.jpg,ISIC_0002948_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002975_downsampled.jpg,ISIC_0002975_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0002976_downsampled.jpg,ISIC_0002976_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003005_downsampled.jpg,ISIC_0003005_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003051_downsampled.jpg,ISIC_0003051_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003056_downsampled.jpg,ISIC_0003056_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003174_downsampled.jpg,ISIC_0003174_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003308_downsampled.jpg,ISIC_0003308_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003346_downsampled.jpg,ISIC_0003346_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003462_downsampled.jpg,ISIC_0003462_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003539_downsampled.jpg,ISIC_0003539_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003559_downsampled.jpg,ISIC_0003559_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003582_downsampled.jpg,ISIC_0003582_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003657_downsampled.jpg,ISIC_0003657_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003728_downsampled.jpg,ISIC_0003728_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0003805_downsampled.jpg,ISIC_0003805_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0004110_downsampled.jpg,ISIC_0004110_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0004115_downsampled.jpg,ISIC_0004115_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0004166_downsampled.jpg,ISIC_0004166_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0004168_downsampled.jpg,ISIC_0004168_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0004309_downsampled.jpg,ISIC_0004309_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0004337_downsampled.jpg,ISIC_0004337_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0004346_downsampled.jpg,ISIC_0004346_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0004715_downsampled.jpg,ISIC_0004715_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0004985_downsampled.jpg,ISIC_0004985_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005000_downsampled.jpg,ISIC_0005000_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005187_downsampled.jpg,ISIC_0005187_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005247_downsampled.jpg,ISIC_0005247_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005548_downsampled.jpg,ISIC_0005548_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005555_downsampled.jpg,ISIC_0005555_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005564_downsampled.jpg,ISIC_0005564_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005620_downsampled.jpg,ISIC_0005620_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005639_downsampled.jpg,ISIC_0005639_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005666_downsampled.jpg,ISIC_0005666_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0005787_downsampled.jpg,ISIC_0005787_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006021_downsampled.jpg,ISIC_0006021_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006114_downsampled.jpg,ISIC_0006114_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006193_downsampled.jpg,ISIC_0006193_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006326_downsampled.jpg,ISIC_0006326_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006350_downsampled.jpg,ISIC_0006350_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006612_downsampled.jpg,ISIC_0006612_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006651_downsampled.jpg,ISIC_0006651_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006671_downsampled.jpg,ISIC_0006671_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006711_downsampled.jpg,ISIC_0006711_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006776_downsampled.jpg,ISIC_0006776_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006795_downsampled.jpg,ISIC_0006795_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006800_downsampled.jpg,ISIC_0006800_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006815_downsampled.jpg,ISIC_0006815_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006914_downsampled.jpg,ISIC_0006914_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006940_downsampled.jpg,ISIC_0006940_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0006982_downsampled.jpg,ISIC_0006982_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007038_downsampled.jpg,ISIC_0007038_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007087_downsampled.jpg,ISIC_0007087_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007141_downsampled.jpg,ISIC_0007141_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007156_downsampled.jpg,ISIC_0007156_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007235_downsampled.jpg,ISIC_0007235_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007241_downsampled.jpg,ISIC_0007241_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007322_downsampled.jpg,ISIC_0007322_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007332_downsampled.jpg,ISIC_0007332_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007344_downsampled.jpg,ISIC_0007344_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007475_downsampled.jpg,ISIC_0007475_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007528_downsampled.jpg,ISIC_0007528_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007557_downsampled.jpg,ISIC_0007557_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007693_downsampled.jpg,ISIC_0007693_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007760_downsampled.jpg,ISIC_0007760_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007788_downsampled.jpg,ISIC_0007788_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0007796_downsampled.jpg,ISIC_0007796_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008025_downsampled.jpg,ISIC_0008025_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008029_downsampled.jpg,ISIC_0008029_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008116_downsampled.jpg,ISIC_0008116_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008145_downsampled.jpg,ISIC_0008145_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008207_downsampled.jpg,ISIC_0008207_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008236_downsampled.jpg,ISIC_0008236_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008256_downsampled.jpg,ISIC_0008256_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008280_downsampled.jpg,ISIC_0008280_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008294_downsampled.jpg,ISIC_0008294_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008347_downsampled.jpg,ISIC_0008347_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008396_downsampled.jpg,ISIC_0008396_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008403_downsampled.jpg,ISIC_0008403_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008406_downsampled.jpg,ISIC_0008406_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008507_downsampled.jpg,ISIC_0008507_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008524_downsampled.jpg,ISIC_0008524_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008528_downsampled.jpg,ISIC_0008528_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008541_downsampled.jpg,ISIC_0008541_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008552_downsampled.jpg,ISIC_0008552_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008600_downsampled.jpg,ISIC_0008600_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008626_downsampled.jpg,ISIC_0008626_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008659_downsampled.jpg,ISIC_0008659_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008785_downsampled.jpg,ISIC_0008785_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008807_downsampled.jpg,ISIC_0008807_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
C:\SKIN CANCER v2\DS\NV\ISIC_0008879_downsampled.jpg,ISIC_0008879_downsampled,NV,duplicate_family,downsampled_variant,review_manual,,,
