original_full_path,preprocessed_full_path,final_authoritative_label,split_assignment,vignette_crop_applied,crop_method,probable_vignette_flag,strong_circle_vignette_flag,vignette_detection_reason,border_dark_fraction,center_corner_contrast,circle_radius_ratio,crop_x1,crop_y1,crop_x2,crop_y2,crop_width,crop_height,crop_area_ratio,crop_confidence_status,output_image_width,output_image_height,processing_error
C:\SKIN CANCER v2\DS\NV\ISIC_0000264.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000264.jpg,NV,train,False,no_crop,False,False,none,0.0,-33.13,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\NV\ISIC_0000265.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000265.jpg,NV,train,False,no_crop,False,False,none,0.0,-29.98,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\NV\ISIC_0000269.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000269.jpg,NV,train,True,circle_fov,True,True,border_dark_0.564|contrast_87.5,0.56375,87.49,0.6733,22,135,527,639,505,504,0.57536,high_circle_fov,505,504,
C:\SKIN CANCER v2\DS\NV\ISIC_0000271.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000271.jpg,NV,train,False,no_crop,False,False,none,0.0,-118.84,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\NV\ISIC_0000274.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000274.jpg,NV,train,True,circle_fov,True,True,border_dark_0.963|contrast_92.4,0.96324,92.38,0.5982,200,83,798,681,598,598,0.45472,high_circle_fov,598,598,
C:\SKIN CANCER v2\DS\NV\ISIC_0000275.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000275.jpg,NV,train,True,circle_fov,True,True,border_dark_1.000|contrast_156.3,1.0,156.34,0.5371,262,141,799,678,537,537,0.36668,high_circle_fov,537,537,
C:\SKIN CANCER v2\DS\NV\ISIC_0000315.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000315.jpg,NV,train,False,no_crop,True,False,contrast_75.4,0.05555,75.4,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000316.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000316.jpg,NV,train,False,no_crop,False,False,none,0.04319,96.84,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000319.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000319.jpg,NV,train,False,no_crop,True,False,border_dark_0.121|contrast_36.4,0.12142,36.44,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000321.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000321.jpg,NV,train,False,no_crop,True,False,contrast_49.9,0.06808,49.91,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000322.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000322.jpg,NV,train,False,no_crop,True,False,border_dark_0.194|contrast_48.6,0.19387,48.56,0.8136,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000323.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000323.jpg,NV,train,False,no_crop,True,False,contrast_124.0,0.09399,123.96,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000324.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000324.jpg,NV,train,False,no_crop,True,False,border_dark_0.173|contrast_74.3,0.17309,74.29,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000325.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000325.jpg,NV,train,False,no_crop,False,False,none,0.04294,40.94,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000326.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000326.jpg,NV,train,False,no_crop,False,False,none,0.03636,-24.92,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000328.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000328.jpg,NV,train,False,no_crop,False,False,none,0.04002,119.95,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000329.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000329.jpg,NV,train,False,no_crop,True,False,contrast_70.0,0.0464,69.97,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000330.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000330.jpg,NV,train,False,no_crop,True,False,contrast_42.8,0.04515,42.77,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000331.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000331.jpg,NV,train,False,no_crop,True,False,border_dark_0.128|contrast_45.5,0.12777,45.46,0.8288,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000332.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000332.jpg,NV,train,False,no_crop,True,False,contrast_92.8,0.04566,92.78,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000333.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000333.jpg,NV,train,False,no_crop,True,False,contrast_94.0,0.04529,94.01,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000336.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000336.jpg,NV,train,False,no_crop,True,False,border_dark_0.138|contrast_61.3,0.13797,61.31,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000338.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000338.jpg,NV,train,False,no_crop,False,False,none,0.0369,59.09,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000339.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000339.jpg,NV,train,False,no_crop,True,False,border_dark_0.127|contrast_81.8,0.1274,81.8,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000341.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000341.jpg,NV,train,False,no_crop,False,False,none,0.04062,63.46,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000342.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000342.jpg,NV,train,False,no_crop,True,False,contrast_68.2,0.04538,68.23,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000344.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000344.jpg,NV,train,False,no_crop,False,False,none,0.03636,-14.16,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000347.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000347.jpg,NV,train,False,no_crop,True,False,contrast_113.6,0.0492,113.58,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000348.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000348.jpg,NV,train,False,no_crop,False,False,none,0.04909,7.74,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000349.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000349.jpg,NV,train,False,no_crop,True,False,contrast_77.8,0.07826,77.83,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000350.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000350.jpg,NV,train,False,no_crop,True,False,contrast_59.4,0.04541,59.39,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000351.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000351.jpg,NV,train,False,no_crop,True,False,border_dark_0.127|contrast_79.9,0.12672,79.93,0.8098,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000352.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000352.jpg,NV,train,False,no_crop,True,False,border_dark_0.142|contrast_76.4,0.14191,76.45,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000354.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000354.jpg,NV,train,False,no_crop,False,False,none,0.03634,-65.49,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000355.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000355.jpg,NV,train,False,no_crop,False,False,none,0.03926,106.55,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000357.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000357.jpg,NV,train,False,no_crop,True,False,contrast_108.7,0.04478,108.7,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000358.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000358.jpg,NV,train,False,no_crop,False,False,none,0.03977,95.64,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000361.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000361.jpg,NV,train,False,no_crop,False,False,none,0.0901,14.86,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000363.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000363.jpg,NV,train,False,no_crop,True,False,contrast_46.1,0.0447,46.06,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000364.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000364.jpg,NV,train,False,no_crop,True,False,border_dark_0.182|contrast_30.2,0.18222,30.18,0.8145,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000365.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000365.jpg,NV,train,False,no_crop,False,False,none,0.04169,75.01,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000366.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000366.jpg,NV,train,False,no_crop,True,False,contrast_98.3,0.05932,98.31,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000367.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000367.jpg,NV,train,False,no_crop,False,False,none,0.04351,19.17,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000368.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000368.jpg,NV,train,False,no_crop,False,False,none,0.05411,3.88,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000369.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000369.jpg,NV,train,False,no_crop,True,False,contrast_48.0,0.10201,48.0,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000370.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000370.jpg,NV,train,False,no_crop,True,False,contrast_22.9,0.0441,22.86,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000371.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000371.jpg,NV,train,False,no_crop,False,False,none,0.07984,15.12,,0,0,767,576,767,576,1.0,no_vignette_detected,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000372.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000372.jpg,NV,train,False,no_crop,True,False,contrast_89.4,0.04098,89.43,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\NV\ISIC_0000460.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000460.jpg,NV,train,False,no_crop,False,False,none,0.00012,-51.13,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000465.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000465.jpg,NV,train,False,no_crop,False,False,none,0.0,-60.63,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000468.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000468.jpg,NV,train,False,no_crop,False,False,none,0.0,-50.66,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000470.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000470.jpg,NV,train,False,no_crop,False,False,none,0.0,-57.44,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000473_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000473_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,-26.84,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0000474.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000474.jpg,NV,train,False,no_crop,False,False,none,0.0,-84.02,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000475.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000475.jpg,NV,train,False,no_crop,False,False,none,0.0,-89.34,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000476.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000476.jpg,NV,train,False,no_crop,False,False,none,0.0,-52.47,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000477.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000477.jpg,NV,train,False,no_crop,False,False,none,0.0,-47.14,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000478.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000478.jpg,NV,train,False,no_crop,False,False,none,0.0,-48.08,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000479.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000479.jpg,NV,train,False,no_crop,False,False,none,0.0,-27.18,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000480.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000480.jpg,NV,train,False,no_crop,False,False,none,0.00575,-40.26,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000481.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000481.jpg,NV,train,False,no_crop,False,False,none,0.0,-66.16,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000483.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000483.jpg,NV,train,False,no_crop,False,False,none,0.0,-101.95,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000488.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000488.jpg,NV,train,False,no_crop,False,False,none,0.00915,-50.87,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000489.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000489.jpg,NV,train,False,no_crop,False,False,none,0.0,-42.4,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000490.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000490.jpg,NV,train,False,no_crop,False,False,none,0.00512,-75.62,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000492.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000492.jpg,NV,train,False,no_crop,False,False,none,0.0,-17.63,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000493.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000493.jpg,NV,train,False,no_crop,False,False,none,0.0,-101.79,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000494.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000494.jpg,NV,train,False,no_crop,False,False,none,0.0,-28.43,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000495.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000495.jpg,NV,train,False,no_crop,False,False,none,0.0,-102.07,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000496.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000496.jpg,NV,train,False,no_crop,False,False,none,0.0,-86.51,,0,0,1019,717,1019,717,1.0,no_vignette_detected,1019,717,
C:\SKIN CANCER v2\DS\NV\ISIC_0000501.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000501.jpg,NV,train,False,no_crop,False,False,none,0.0,-81.65,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000503.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000503.jpg,NV,train,False,no_crop,False,False,none,0.0,-86.62,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000504_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000504_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.02622,-33.34,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0000505.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000505.jpg,NV,train,False,no_crop,False,False,none,3e-05,-46.41,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000507.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000507.jpg,NV,train,False,no_crop,False,False,none,0.00208,-56.84,,0,0,1019,717,1019,717,1.0,no_vignette_detected,1019,717,
C:\SKIN CANCER v2\DS\NV\ISIC_0000508.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000508.jpg,NV,train,False,no_crop,False,False,none,0.0,-59.08,,0,0,1019,717,1019,717,1.0,no_vignette_detected,1019,717,
C:\SKIN CANCER v2\DS\NV\ISIC_0000509.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000509.jpg,NV,train,False,no_crop,False,False,none,0.0,-34.44,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000510.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000510.jpg,NV,train,False,no_crop,False,False,none,0.0,-85.82,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000514.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000514.jpg,NV,train,False,no_crop,False,False,none,0.0,-50.02,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000515.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000515.jpg,NV,train,False,no_crop,False,False,none,0.0,-74.15,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000529_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000529_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,-77.19,,0,0,1024,750,1024,750,1.0,no_vignette_detected,1024,750,
C:\SKIN CANCER v2\DS\NV\ISIC_0000532.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000532.jpg,NV,train,False,no_crop,False,False,none,0.0,-75.52,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\NV\ISIC_0000900_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0000900_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,27.07,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001163_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001163_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,20.65,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001181_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001181_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0413,29.43,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0001184_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001184_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.04568,32.65,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0001185_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001185_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.04452,33.56,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0001187_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001187_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.05545,22.59,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0001188_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001188_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.04303,25.59,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0001190_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001190_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.04214,32.46,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0001191_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001191_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.03435,24.83,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0001204_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001204_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,18.74,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001216_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001216_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.06038,42.32,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0001247_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001247_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,12.22,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001254_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001254_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,8.88,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001262_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001262_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00022,12.61,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001267_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001267_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,6.45,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001275_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001275_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,17.5,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001292_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001292_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00836,12.84,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001306_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001306_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00016,26.89,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001374_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001374_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,11.41,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001385_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001385_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,24.1,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0001423_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0001423_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,24.55,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
